B8L,24.305215553561858,75.69478444643815
B8R,19.33719601780865,80.66280398219135
B6R,27.777762537728762,72.22223746227124
B8L,24.305215553561858,75.69478444643815
B8R,19.33719601780865,80.66280398219135
B6R,27.777762537728762,72.22223746227124
B3L1,40.79290529498522,59.20709470501478
B3R1,31.889757058531366,68.11024294146864
B6L1,20.024760205474543,79.97523979452546
sara,16.965098877282166,83.03490112271783
